Review Date,Source,Location,Address,City,State,ZIP,Star Rating,Author,URL,Feedback,Original Feedback Language (if not English),Engagement Response,reviews,Negative_Score,Neutral_Score,Positive_Score,Compound_Score,Sentiment
07/26/21,Google,88036 DAVENPORT-ELMORE AVE,3838 Elmore Avenue   -,Davenport,IA,52807,5,heath slater,https://maps.google.com/maps?cid=2646360159896154657,been going this Applebees for years now love mickal hes become family friend The food always hot and the drinks are great Love them bloody marys never leave hungry the portions are perfectly sized,--,--,year mickal family friend food hot drink great love bloody mary hungry portion sized,0.119,0.41,0.471,0.8625,Positive
07/26/21,Google,81007 NORTH LINDBERG,2309 N. US Highway 67   -,Florissant,MO,63033,2,Sierra Oberloh,https://maps.google.com/maps?cid=14683729401639204249,First off gotten really good food from this location multiple occasions This review more about the Togo staff They can read ticket save life Order ALWAYS missing something came during very slow part the day and Monday hoping quick and easy for chicken finger meal and most definitely wasn,--,--,food location multiple occasion review togo staff ticket life order slow part day quick easy finger meal,0.0,0.847,0.153,0.4404,Positive
07/26/21,Google,75077 XENIA,1991 Harner Drive   -,Xenia,OH,45385,2,Brian C,https://maps.google.com/maps?cid=13901129820090507014,wife hyped their burgers WAY TOO MUCH She finally got agree try one and have idea what all her hype was about more trouble than was worth First what exactly does plain mean does not mean ahead and toss some lettuce Second not say have ever seen bun soak much grease not know they ran the bun across the grill maybe dipped the fryer for good measure then place lettuce maybe they not notice Fairly certain not supposed have toast bun already have the house can eat Then there were the fries think bun spent more time the fryer than the fries did ordered takeout not yourself meal which you better have air fryer order get some sort enjoyment from your over priced food Better off with McDonald least there you into the order KNOWING WILL messed and McDonald and cost eat and enjoy knowing you still have the other the bank would have cost get the same slop from Applebee,--,--,wife idea hype trouble worth plain mean lettuce second bun soak much grease fryer measure place lettuce notice certain house fry time fry meal well air fryer order enjoyment food well mcdonald least order cost eat enjoy bank applebee,0.054,0.644,0.302,0.8834,Positive
07/26/21,Google,82066 GREEN VALLEY,699 N Stephanie St   -,Henderson,NV,89014,5,Donny Morgan,https://maps.google.com/maps?cid=3491370375788071826,The wife and here often enjoy the fast friendly service,--,--,wife fast friendly service,0.0,0.484,0.516,0.4939,Positive
07/26/21,Google,89049 PUYALLUP,3510 South Meridian   -,Puyallup,WA,98373,5,Terrie Laws Benson,https://maps.google.com/maps?cid=10574398157361401837,Saturday the bar great,--,--,great,0.0,0.0,1.0,0.6249,Positive
07/26/21,Google,76011 CORBIN,50 Corbin Center Drive   -,Corbin,KY,40701,5,Therese hyslope,https://maps.google.com/maps?cid=3321725275869338509,For the first time can say the service and food was excellent,--,--,first time food excellent,0.0,0.448,0.552,0.5719,Positive
07/26/21,Google,99028 GRANDVIEW BLVD.,124 Grandview Blvd.   -,Madison,MS,39110,5,Jennifer,https://maps.google.com/maps?cid=10698148656975275918,Friendly waitress Food came out quick and hot Restaurant was really clean,--,--,food quick hot restaurant clean,0.0,0.597,0.403,0.4019,Positive
07/26/21,Google,95067 POUGHKEEPSIE,3450 North Road   -,Poughkeepsie,NY,12601,4,Pamela Barbato,https://maps.google.com/maps?cid=172433113792402387,waitress very nice food was good nice family place,--,--,nice family place,0.0,0.417,0.583,0.4215,Positive
07/26/21,Google,96023 CRYSTAL RIVER,200 N. Suncoast Blvd.   -,Crystal River,FL,34429,5,Terri Rowe,https://maps.google.com/maps?cid=16985845118443262285,Had wonderful lunch and really enjoyed the atmosphere,--,--,wonderful lunch atmosphere,0.0,0.351,0.649,0.5719,Positive
07/26/21,Google,98058 DERBY,1245 N. Rock Road   -,Derby,KS,67037,5,Christopher Ferris,https://maps.google.com/maps?cid=3600025193291684711,Great night OUT APPLEBEE FOOD WAS EXCELLENT TONIGHT SERVICE WAS OVER THE TOP,--,--,great night food tonight service top,0.0,0.404,0.596,0.7096,Positive
07/26/21,Google,96046 LANE AVE.,843 Lane Ave. South   -,Jacksonville,FL,32205,5,Sandra Kozee,https://maps.google.com/maps?cid=12120035825851521421,Waitress was awesome,--,--,awesome,0.0,0.0,1.0,0.6249,Positive
07/26/21,Google,79057 VICTORVILLE,12044 Amargosa Road   -,Victorville,CA,92392,4,yousteady,https://maps.google.com/maps?cid=11570434336765686882,good great service,--,--,great service,0.0,0.196,0.804,0.6249,Positive
07/26/21,Google,87074 SUMMERHILL RD,5110 Summerhill Road   -,Texarkana,TX,75503,5,fees “Mimzilu” mimi,https://maps.google.com/maps?cid=9537096462850596258,Excellent service food was awesome and very prompt,--,--,excellent service food awesome prompt,0.0,0.278,0.722,0.8316,Positive
07/26/21,Google,80032 W. FREEWAY,6600 West Freeway   -,Fort Worth,TX,76116,5,Mark French,https://maps.google.com/maps?cid=1696161199198543151,Consistent You always know what you gonna get Not the best neighborhood but there parking Staff leaves something desired this location,--,--,consistent good neighborhood parking staff location,0.0,0.633,0.367,0.4404,Positive
07/26/21,Google,93077 ASHLAND,505 Armco Road   -,Ashland,KY,41101,1,Austin Watts,https://maps.google.com/maps?cid=11174177158994543834,Waiter was not friendly waited minutes for burnt pretzels and another minutes for burnt chicken our Alfredo and still had pay Did not get eat and wasted our time,--,--,friendly minute pretzel minute chicken alfredo get eat time,0.0,0.714,0.286,0.4939,Positive
07/26/21,Google,81063 PARK AVE.,632 Park Ave.   -,Worcester,MA,01603,4,James Shotsberger,https://maps.google.com/maps?cid=428803748008342322,love the place great apps bartender,--,--,love place great app,0.0,0.194,0.806,0.8519,Positive
07/26/21,Google,83074 THOMASTON,194 New County Road   -,Thomaston,ME,04861,5,EffAr Dee,https://maps.google.com/maps?cid=5756694932565524702,Our waitress was outstanding wish remembered her name She was great,--,--,outstanding name great,0.0,0.11,0.89,0.8442,Positive
07/26/21,Google,77098 EBENSBURG,222 Jamesway Rd.   -,Ebensburg,PA,15931,5,art masters,https://maps.google.com/maps?cid=13097388318056220685,Very nice place eat Staff was great Our watres was great Very friendly,--,--,nice place staff great watre friendly,0.0,0.229,0.771,0.8779,Positive
07/26/21,Google,79056 RANCHO CUCAMONGA,10709 Foothill Blvd   -,Rancho Cucamonga,CA,91730,5,Luis Martinez,https://maps.google.com/maps?cid=10910351087160086187,Delicious great drinks food Service was time drinks cold food hott,--,--,delicious great drink food service time cold food hott,0.0,0.473,0.527,0.8316,Positive
07/26/21,Google,81031 S-WARRENTON,507 Warren City Center   -,Warrenton,MO,63383,2,Sherry Fairow,https://maps.google.com/maps?cid=5165041494993747222,The service was very slow and the waitress seemed forget the orders and who ordered The food was okay,--,--,order food okay,0.0,0.513,0.487,0.2263,Positive
07/26/21,Google,82012 WOODBURY,7250 Valley Creek Plaza   -,Woodbury,MN,55125,4,Kraig Knafla,https://maps.google.com/maps?cid=17583336796852807930,Great service and good food reasonable prices,--,--,great service food reasonable price,0.0,0.494,0.506,0.6249,Positive
07/26/21,Google,"92046 HERMITAGE, PA",201 S. Hermitage Road   -,Hermitage,PA,16148,5,Vanessa Rouse,https://maps.google.com/maps?cid=5412335991489895363,Good food and great service,--,--,food great service,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,98098 WISCONSIN RAPIDS,4311 8th Street South   -,Wisconsin Rapids,WI,54494,4,Brian Booth,https://maps.google.com/maps?cid=1835697301347029890,Great service but desperate need workers,--,--,great service desperate need worker,0.245,0.319,0.436,0.4215,Positive
07/26/21,Google,87044 NORTHGATE MALL,356 Northgate Mall   -,Chattanooga,TN,37415,5,Jennifer McPherson,https://maps.google.com/maps?cid=2997990195820178787,One favorites went with large group and they where wonderful food was quick come out and everything tasted great,--,--,favorite large group wonderful food great,0.0,0.217,0.783,0.8957,Positive
07/26/21,Google,83088 OKEMOS,2284 Woodlake Drive   -,Okemos,MI,48864,5,Raeann Cheatham,https://maps.google.com/maps?cid=18387549273151305045,Always ordering togo lunch break Great food great price togo person Bri always the sweetest Definitely will keep going here,--,--,togo lunch great food great price togo person,0.0,0.423,0.577,0.8481,Positive
07/26/21,Google,82086 S-LEBANON,380 S Jefferson   -,Lebanon,MO,65536,5,Keaven Wright,https://maps.google.com/maps?cid=3374818006490139614,Loved Servers are timely and Courteous Food delicious,--,--,loved server courteous food delicious,0.0,0.155,0.845,0.8979,Positive
07/26/21,Google,83088 OKEMOS,2284 Woodlake Drive   -,Okemos,MI,48864,5,Bethany Young,https://maps.google.com/maps?cid=18387549273151305045,Always wonderful experience,--,--,wonderful experience,0.0,0.213,0.787,0.5719,Positive
07/26/21,Google,83072 BIDDEFORD,550 Alfred Street   -,Biddeford,ME,04005,4,Melon Lime,https://maps.google.com/maps?cid=13367064453038987698,Food was okay Did not look like did all the menu but enjoyed the drinks like call out one your workers MARY not know her last name but she was very nice Waitress and interacted with much loved Thanks much Mary for making our visit fun,--,--,food menu drink worker last name thank much visit fun,0.0,0.58,0.42,0.7003,Positive
07/26/21,Google,84090 ALAMOGORDO,1355 S. White Sands Blvd.   -,Alamogordo,NM,88310,2,Stefan lynch,https://maps.google.com/maps?cid=17100713522234289732,time gone the last months with seating issues Supposes text when table ready They did not Had send son and ask after minutes Host said him for come and wait again inside and the host tells thought canceled place our order and short time later server comes back our table and tells they were out thw appetizer ordered which coordinated with kids for appetizer course ended having change all that ordered the bourbon steak medium rare the time got our table was without any pink red was very thin steak Time before went there ordered the pretzel appetizer was very dark and heavy very greasy and you could see thw grease the plate The time before that that went there ordered the bourbon chicken trying something new Waitress slammed down the table and hot grease flew into eye,--,--,time last month issue text table ready son host host thought place order short time server table course medium rare time table pink red thin steak time dark heavy greasy plate time ordered bourbon chicken new waitress table hot grease eye,0.0,0.941,0.059,0.3612,Positive
07/26/21,Google,80083 DUNDEE,119 Whitetail Drive   -,Dundee,MI,48131,5,Brenda Johnson,https://maps.google.com/maps?cid=4881856793081236068,Love this place,--,--,love place,0.0,0.192,0.808,0.6369,Positive
07/26/21,Google,80077 MONROE,2100 N. Telegraph Road   -,Monroe,MI,48162,5,Brenda Johnson,https://maps.google.com/maps?cid=16526467520974761036,The service was exemplary thanks Penny,--,--,service thank penny,0.0,0.444,0.556,0.3612,Positive
07/26/21,Google,95023 EL DORADO,2133 N. West Ave.   -,El Dorado,AR,71730,5,Angie Adams,https://maps.google.com/maps?cid=18146355781590939719,Great food and service,--,--,great food service,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,98071 91ST & NORTHERN,9330 W. Northern Ave.   -,Glendale,AZ,85305,4,Tanisha Serrano,https://maps.google.com/maps?cid=13259195307471953745,The steak good here ordered steak bowl which was super good but the rice was bit cold,--,--,super rice bit cold,0.0,0.435,0.565,0.5994,Positive
07/26/21,Google,92049 WINDSOR PARK,7880 IH35 North   -,San Antonio,TX,78218,4,Beran Young,https://maps.google.com/maps?cid=134546144963435809,Great curbside pickup experience and friendly staff,--,--,great pickup experience friendly staff,0.0,0.291,0.709,0.8074,Positive
07/26/21,Google,83040 S-ROCKY MOUNT,400 Old Franklin Turnpike   -,Rocky Mount,VA,24151,5,Barbara Ordway,https://maps.google.com/maps?cid=8123170707554987323,Great bacon cheeseburger and fries,--,--,great bacon cheeseburger fry,0.0,0.423,0.577,0.6249,Positive
07/26/21,Google,96075 BROOKSVILLE,20090 Cortez Blvd.   -,Brooksville,FL,34601,5,Michele Haire,https://maps.google.com/maps?cid=16605153341238323487,Our food was very good and our waitress was great,--,--,food great,0.0,0.196,0.804,0.6249,Positive
07/26/21,Google,81062 SOUTHBRIDGE,680 Southbridge St.   -,Auburn,MA,01501,5,Michelle Rando,https://maps.google.com/maps?cid=9944354091281319291,Great food Always awesome servicd,--,--,great food awesome servicd,0.0,0.196,0.804,0.8481,Positive
07/26/21,Google,89095 GULFPORT,9319 Highway 49   -,Gulfport,MS,39503,4,George Walker,https://maps.google.com/maps?cid=13085123006390801999,Great prices good food good drinks ill definitely back,--,--,great price food drink,0.0,0.423,0.577,0.6249,Positive
07/26/21,Google,77069 GATEWAY CENTER,"448 Gateway Drive, Building M   -",Brooklyn,NY,11239,5,Joannie Melendez,https://maps.google.com/maps?cid=1622081578336425219,ordered something that did not know that had mushrooms and allergic waiter Shan fixed and was beyond delicious,--,--,mushroom allergic waiter delicious,0.278,0.253,0.468,0.3612,Positive
07/26/21,Google,81010 COLLINSVILLE,610 N. Bluff Road   -,Collinsville,IL,62234,5,Patricia Peters,https://maps.google.com/maps?cid=3057635362588114668,great,--,--,great,0.0,0.0,1.0,0.6249,Positive
07/26/21,Google,89020 LUBBOCK S. LOOP,4025 South Loop 289   -,Lubbock,TX,79423,3,Alex Washington,https://maps.google.com/maps?cid=14992716791020557963,The service was not the greatest however thowever the food was great absolutely loved the fries,--,--,service thowever food great fry,0.0,0.494,0.506,0.6249,Positive
07/26/21,Google,86036 W. WALNUT AVE,1322 West Walnut Avenue   -,Dalton,GA,30720,3,Lakeisha Dixon,https://maps.google.com/maps?cid=12347091023614542418,The food average The service was great,--,--,food average service great,0.0,0.423,0.577,0.6249,Positive
07/26/21,Google,79068 ALEXANDRIA,6310 Richmond Highway   -,Alexandria,VA,22306,5,Carlos Rudas (CEO Just You! Concierge),https://maps.google.com/maps?cid=14206018609617106646,Great customer service and good food,--,--,great customer service food,0.0,0.423,0.577,0.6249,Positive
07/26/21,Google,93023 PARSIPPANY,1057 Route 46 East   -,Parsippany,NJ,07054,5,Dave Ellinwood,https://maps.google.com/maps?cid=9899497929703970778,Always great experience eating the bar here,--,--,great experience bar,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,98036 EUSTIS,15351 US Highway 441   -,Eustis,FL,32726,5,Kimberly Powis,https://maps.google.com/maps?cid=1540406460893252427,Excellent service and food was delicious was surprised when she brought drink order for Margaritas She didnt tell front because she wanted surprise,--,--,food surprised drink order front wanted surprise,0.0,0.556,0.444,0.4588,Positive
07/26/21,Google,91025 CAPE CORAL,2228 Del Prado Blvd South   -,Cape Coral,FL,33990,5,Mary McLaughlin,https://maps.google.com/maps?cid=16771628027154517638,Great delicious food choices,--,--,great delicious food choice,0.0,0.204,0.796,0.8316,Positive
07/26/21,Google,94001 WILKES-BARRE,253 Wilkes-Barre Township Blvd   -,Wilkes-Barre,PA,18701,5,Chris Knight,https://maps.google.com/maps?cid=17042786221827575166,Very friendly staff,--,--,friendly staff,0.0,0.238,0.762,0.4939,Positive
07/26/21,Google,93057 JT BUTLER,5055 J. Turner Butler Blvd   -,Jacksonville,FL,32216,1,Maureen Griffin,https://maps.google.com/maps?cid=9143990540218190663,Food was mediocre best Waitress was very nice but when asked for salt she could not find any Restaurant was way too warm and awful music blaring Will not back,--,--,food good salt restaurant way warm awful music,0.234,0.391,0.375,0.2023,Positive
07/26/21,Google,81000 ST. CHARLES,2921 S. Service Road   -,Saint Charles,MO,63303,5,Wendye Daffron,https://maps.google.com/maps?cid=11995390426727082539,The waiter was very nice goes out his way make sure doing well nice see people who cares,--,--,way sure nice people care,0.0,0.194,0.806,0.8074,Positive
07/26/21,Google,91040 RIVERDALE UT,1125 W Riverdale Road   -,Riverdale,UT,84405,5,Kiara'sDestiny,https://maps.google.com/maps?cid=16618642048944503365,honestly one favorite places eat prices are great and love visiting the manger Kelsey Kristie they are sweet always make sure make every visit enjoyable,--,--,favorite place price great love sure visit enjoyable,0.0,0.154,0.846,0.9477,Positive
07/26/21,Google,84096 BRIGHTON,922 S. 4th Ave.   -,Brighton,CO,80601,5,Roseann Remmer,https://maps.google.com/maps?cid=14406599471959499854,really enjoy eating here the service excellent and the food delicious great back after year and half due Covid Congratulations Maegan now Manager Good For You Remmer,--,--,service excellent food great back year half due covid congratulation manager,0.0,0.406,0.594,0.9136,Positive
07/26/21,Google,78027 EDINBURGH,11860 N US 31   -,Edinburgh,IN,46124,5,Richard Phillips,https://maps.google.com/maps?cid=10593821685510474793,Awesome always,--,--,awesome,0.0,0.0,1.0,0.6249,Positive
07/26/21,Google,98092 TARA BLVD,6727 Tara Blvd   -,Jonesboro,GA,30236,1,ShyRene Corona,https://maps.google.com/maps?cid=15186834273840259504,were trying find place that was not full because had party saw that the restaurant was not full all with nearly any people and walked The host look and said that they not service party that big when asked sit separate distribute the work load among the servers that were sitting the bar the MANAGER said that they did not want seated because there will better and easier customers that will come and eat left and went McDonald instead where got better service and better food,--,--,place full party restaurant full people host look service party separate distribute work load server bar manager easy customer left mcdonald well service well food,0.0,0.615,0.385,0.8885,Positive
07/26/21,Google,80040 S-WAXAHACHIE,601 N. Hwy. 77   -,Waxahachie,TX,75165,4,Lorenzo sierra,https://maps.google.com/maps?cid=6120694921813931251,Real nice clean place eat,--,--,real nice clean place,0.0,0.267,0.733,0.6705,Positive
07/26/21,Google,95056 S-LOGANSPORT,3326 E. Market Street   -,Logansport,IN,46947,5,Mat Crume,https://maps.google.com/maps?cid=2616988884037925011,Great food and good service,--,--,great food service,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,84069 IDAHO FALLS,635 N. Utah Avenue   -,Idaho Falls,ID,83402,5,Patty Aiken,https://maps.google.com/maps?cid=4578191611082814235,Food was great Service was excellent Someone else helped bring food out knew our food was not there long,--,--,food great service excellent food food,0.0,0.339,0.661,0.8316,Positive
07/26/21,Google,89013 HARBISON,5185 Fernandina Road   -,Columbia,SC,29212,4,Vinnie Harmon,https://maps.google.com/maps?cid=16205363677740059536,Great,--,--,great,0.0,0.0,1.0,0.6249,Positive
07/26/21,Google,76021 SUMTER,2497 Broad Street   -,Sumter,SC,29150,4,Steve Boykin,https://maps.google.com/maps?cid=11914311180549452057,Have not been Applebees long time but today visit was very good got the pasta with chicken and broccoli Could have used tad more alfredo sauce but taste was point Actually one serving could easily feed people Our server Nicole was really good also She took very excellent care Will going back soon,--,--,long time today visit pasta chicken broccoli tad sauce taste point serving people server excellent care,0.0,0.67,0.33,0.7845,Positive
07/26/21,Google,88062 NORTH STAR,97 Loop 410 N.E.   -,San Antonio,TX,78216,5,Matilda Estrada,https://maps.google.com/maps?cid=3855634899719700054,Friendly staff,--,--,friendly staff,0.0,0.238,0.762,0.4939,Positive
07/26/21,Google,80047 BURLESON,1115 N. Burleson Blvd.   -,Burleson,TX,76028,5,Devin Miller,https://maps.google.com/maps?cid=8860855534185925071,Food and drinks were great till the power went out,--,--,food great power,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,89034 FARGO,"2800 13th Avenue, S W   -",Fargo,ND,58103,2,Paul Champagne Jr,https://maps.google.com/maps?cid=11436234861773948249,Good wait staff mediocre food taste and warmth,--,--,taste warmth,0.0,0.25,0.75,0.4588,Positive
07/26/21,Google,97069 WISCONSIN DELLS,340 Hwy. 13   -,Wisconsin Dells,WI,53965,5,Raymundo Mendoza,https://maps.google.com/maps?cid=14045295156706725433,Fast and friendly Food was good too Drinks were always full,--,--,fast friendly food drink full,0.0,0.556,0.444,0.4939,Positive
07/26/21,Google,95017 TIMES SQUARE,234 W. 42nd St.   -,New York,NY,10036,5,Rose Ferdinand,https://maps.google.com/maps?cid=9921395416355024848,Dinner and drink delicious,--,--,dinner delicious,0.0,0.213,0.787,0.5719,Positive
07/26/21,Google,78013 MONTCLAIR,9241 Monte Vista Avenue   -,Montclair,CA,91763,5,Marcellus Darling,https://maps.google.com/maps?cid=15478051107890979316,ordered ahead and did curbside pickup The wait was min The food was great little pricey but good,--,--,food great little pricey,0.0,0.423,0.577,0.6249,Positive
07/26/21,Google,87064 HICKORY,"2180 Highway 70, S.E.   -",Hickory,NC,28602,3,Lori Story,https://maps.google.com/maps?cid=14418446414846900462,Everything was great except strawberry balsamic salad had wilted lettuce Just ate around,--,--,great balsamic salad lettuce,0.0,0.423,0.577,0.6249,Positive
07/26/21,Google,98076 QUEENS CENTER,9015 Queens Blvd.   -,Elmhurst,NY,11373,4,Robert Laugier (Indio),https://maps.google.com/maps?cid=363507258457719852,First time there dinning great food but like every Applebees there long wait but worth the wait,--,--,first time great food applebee worth,0.0,0.4,0.6,0.7184,Positive
07/26/21,Google,90081 BRICK,52 Brick Plaza   -,Brick,NJ,08723,4,Alex Ramirez,https://maps.google.com/maps?cid=5552336598719802125,Employee Friendly good service and beautiful restaurant,--,--,employee service beautiful restaurant,0.0,0.435,0.565,0.5994,Positive
07/26/21,Google,79090 LAPLATA,10 Shining Willow Way   -,La Plata,MD,20646,5,Bonnie Gilman,https://maps.google.com/maps?cid=8621770772393064931,Great place for happy hour and drinks with appetizers good prices,--,--,great place happy hour appetizer price,0.0,0.339,0.661,0.8316,Positive
07/26/21,Google,81005 ARNOLD,1110 Big Bill Road   -,Arnold,MO,63010,4,Vern Rudolph,https://maps.google.com/maps?cid=7987836984690249922,Good food little pricey not too long wait Friendly atmosphere,--,--,food little pricey friendly atmosphere,0.0,0.578,0.422,0.4445,Positive
07/26/21,Google,87077 GREENWOOD,1617 Bypass 72 N.E.   -,Greenwood,SC,29649,5,James Bass,https://maps.google.com/maps?cid=4398659286229573777,Great service Great food,--,--,great service great food,0.0,0.196,0.804,0.8481,Positive
07/26/21,Google,87085 WEST MIFFLIN,2045 Lebanon Church Road   -,Pittsburgh,PA,15122,4,Dennis Shinton,https://maps.google.com/maps?cid=9582569830074837875,Great service waiting,--,--,great service,0.0,0.196,0.804,0.6249,Positive
07/26/21,Google,86049 N WILLOW,1436 West 86th Street   -,Indianapolis,IN,46260,4,Elizabeth Deahl,https://maps.google.com/maps?cid=12370199388666621636,Friendly and quick service,--,--,friendly quick service,0.0,0.385,0.615,0.4939,Positive
07/26/21,Google,75042 S-DAVISON,10040 Lapeer Road   -,Davison,MI,48423,4,heather asmondy,https://maps.google.com/maps?cid=12041453866832993992,Service was great Food was pretty good but the constant loud ringing the phone was little off putting,--,--,service great food constant loud phone little putting,0.0,0.631,0.369,0.6249,Positive
07/26/21,Google,99044 DELAFIELD,3100 Golf Road   -,Delafield,WI,53018,5,Patrick Johnson,https://maps.google.com/maps?cid=10185661560773629743,Very courteous and attentive Food was good,--,--,courteous attentive food,0.0,0.377,0.623,0.5106,Positive
07/26/21,Google,94026 NORTHEAST GREENBUSH,594 N. Troy Road   -,Rensselaer,NY,12144,4,Timothy O'Hanlon,https://maps.google.com/maps?cid=16069550145775952323,good food and pleasant atmosphere,--,--,food pleasant atmosphere,0.0,0.377,0.623,0.5106,Positive
07/26/21,Google,"94069 ANCHORAGE, AK",4331 Credit Union Drive   -,Anchorage,AK,99503,5,Ray Hollenbeck,https://maps.google.com/maps?cid=5358792626606986610,Went this restaurant last Saturday food service was great would great have one the Wasilla area,--,--,restaurant last great great wasilla area,0.0,0.328,0.672,0.8481,Positive
07/26/21,Google,83004 KEMPSVILLE,1426 Kempsville Road   -,Virginia Beach,VA,23464,5,Donna Osberg,https://maps.google.com/maps?cid=11083111366131042781,Great service and food,--,--,great service food,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,94019 SHELBYVILLE,101 Lee Blvd   -,Shelbyville,IN,46176,5,Al Green,https://maps.google.com/maps?cid=16559793259738730994,Food and service was great,--,--,food service great,0.0,0.328,0.672,0.6249,Positive
07/26/21,Google,80070 WARREN,8025 12 Mile Rd   -,Warren,MI,48093,5,Josh Smith,https://maps.google.com/maps?cid=1643557499045825357,Was nice experience Staff was friendly Store clean and food was good Frances was super quick with the refills drinks Great overall,--,--,nice experience staff friendly store clean food france super quick refill great,0.0,0.295,0.705,0.9493,Positive
07/26/21,Google,95036 WESLEY CHAPEL,28422 State Road 54   -,Wesley Chapel,FL,33543,4,Lindsey,https://maps.google.com/maps?cid=15220975762452490606,Our server was Heather was awesome The food was good and came out timely manner was not busy all,--,--,awesome food timely manner busy,0.0,0.494,0.506,0.6249,Positive
07/26/21,Google,86098 N. ROAN ST,2100 North Roan Street   -,Johnson City,TN,37601,5,Donna O22,https://maps.google.com/maps?cid=2729708598323664044,Really good experience this Applebee Appetizers were very tasty Entrees were plentiful fresh and had good flavor Service was polite and prompt Drinks were fun They have good happy hour too Will definitely return and recommend,--,--,applebee appetizer plentiful fresh flavor service polite prompt happy hour recommend,0.0,0.485,0.515,0.8176,Positive
07/26/21,Google,77079 ALAMEDA,2263 South Shore Center   -,Alameda,CA,94501,3,Harry MAR,https://maps.google.com/maps?cid=14567608367063638487,there was minute wait for table even though there seemed tables available hostess server were good but the plate portion was much smaller then before photo their menu not worth the value for the price also the choices their menu limited needs more selections and maybe some additional specials the weekend instead just the weekdays happy hour,--,--,minute table table available server plate portion small photo menu worth value price choice menu need selection additional special happy hour,0.0,0.614,0.386,0.8658,Positive
07/26/21,Google,96026 N. MEMORIAL PKWY.,3150 Memorial Parkway NW   -,Huntsville,AL,35810,5,Sage Goddess,https://maps.google.com/maps?cid=11065094117843697603,Great food better drinks lol,--,--,great food well drink,0.0,0.244,0.756,0.7351,Positive
07/26/21,Google,90086 BURTON,4135 E. Court Street   -,Burton,MI,48509,5,Bella Sunshine,https://maps.google.com/maps?cid=12391225918062405231,had ABSOLUTELY AMAZING dining experience this location The atmosphere and staff very friendly ordered the blackened salmon and was cooked and seasoned perfection waiter Kuriel pronounced corral was exceptional Good job the crew members this establishment back soon,--,--,amazing dining experience location atmosphere staff friendly salmon seasoned perfection waiter corral exceptional job crew member,0.0,0.549,0.451,0.8934,Positive
07/26/21,Google,76007 UNIONTOWN,102 Walmart Drive   -,Uniontown,PA,15401,4,chris da-man,https://maps.google.com/maps?cid=12321037513709524657,Great service food was very good Not busy all and easy find have been here couple times now and plan stop again when the area Our waitress Raven was awesome,--,--,great service food busy couple time plan area,0.0,0.631,0.369,0.6249,Positive
07/26/21,Google,95065 RIVERHEAD,1832 Old Country Road   -,Riverhead,NY,11901,5,Josef,https://maps.google.com/maps?cid=8178011602785334970,Had excellent salmon with mashed potatoes,--,--,excellent potato,0.0,0.213,0.787,0.5719,Positive
07/26/21,Google,79054 CORONA,521 N. McKinley   -,Corona,CA,92879,5,Jose Ramos,https://maps.google.com/maps?cid=13696951033373304563,There was point All the food was delicious Everyone was friendly and professional,--,--,point food friendly professional,0.0,0.484,0.516,0.4939,Positive
07/26/21,Google,81065 COVENTRY,830 Centre of New England Blvd   -,Coventry,RI,02816,5,bonnie faulkner,https://maps.google.com/maps?cid=6357270140667723836,just had the best waiter ever Noah was amazing High five Noah,--,--,good amazing high noah,0.0,0.23,0.77,0.7717,Positive
07/26/21,Google,99001 LEWISBURG,300 International Dr.   -,Lewisburg,PA,17837,4,Janessa Maurer,https://maps.google.com/maps?cid=7813425332991774633,Dinner was decent margaritas were fantastic Service was good overall complaints One the better Applebee the area,--,--,dinner fantastic service overall well applebee area,0.0,0.467,0.533,0.6908,Positive
07/26/21,Google,96085 WILTON,105 Wilton Blvd.   -,New Castle,DE,19720,5,TyTheGamer101,https://maps.google.com/maps?cid=9841203253618645882,Amazing service The food was well priced and tasted delicious The menu has large variety choose from Waiter was very welcoming and friendly Definitely will coming back the future,--,--,amazing service food menu large variety waiter friendly future,0.0,0.5,0.5,0.7906,Positive
07/26/21,Google,82065 NELLIS BLVD.,500 North Nellis Blvd.   -,Las Vegas,NV,89110,5,Alex Ramirez,https://maps.google.com/maps?cid=13801436521383260309,Good place delicious food quality food incredible The service quick,--,--,delicious food quality food incredible service quick,0.0,0.619,0.381,0.5719,Positive
07/26/21,Google,82085 GLENSTONE,2430 N Glenstone Ave.   -,Springfield,MO,65803,4,reagan Cagle,https://maps.google.com/maps?cid=7702268107096027546,Great service good food Drinks lack little alcohol volume,--,--,great service food drink little alcohol volume,0.0,0.594,0.406,0.6249,Positive
07/26/21,Google,81099 UNION AVE.,2114 Union Ave.   -,Memphis,TN,38104,5,Theo Smith,https://maps.google.com/maps?cid=4822208365843266964,The food was very good hot the service was great little cold the restaurant but the food heated Like the music everything enjoyed visit nice place eat,--,--,food hot service great little cold restaurant food music nice place,0.0,0.566,0.434,0.7845,Positive
